address,lat,lng
福井県福井市大和田2丁目401,36.095284,136.247577
福井県福井市二の宮2丁目8番75号,36.084678,136.226398
福井県小浜市大手町8-5,35.497604,135.745917
福井県越前市住吉町9-23,35.898488,136.168679
福井県小浜市清滝86-2,35.499484,135.744089
福井県勝山市郡町3-101,36.073482,136.498733
福井県大飯郡高浜町 若狭和田ビーチ,-,-
福井県大野市錦町5-12,35.985982,136.49305
福井県越前市府中1-11-2 アル・プラザ武生1F,35.90389,136.170356
福井県三方郡美浜町日向47-46,35.612179,135.89135
福井県小浜市駅前町8-20,35.493122,135.74612
福井県福井市大町2-1009 フローデンハイツ102,36.036937,136.22043
福井県福井市二の宮3-36-13,36.087529,136.215727
福井県福井市石盛町914,36.115801,136.219936
福井県三方郡美浜町日向47-14,35.612338,135.889864
福井県坂井市三国町新保45-1-1,36.199761,136.144205
福井県福井市渕4-2807,36.046248,136.183568
福井県敦賀市若葉町1-1531,35.634681,136.049914
福井県小浜市小浜日吉75,35.494684,135.738636
福井県三方郡美浜町日向47-51,35.611876,135.891066
福井県福井市種池2-712,36.037647,136.188005
福井県小浜市駅前町2-3,35.492248,135.745047
福井県福井市小山谷町33-4-14,36.053116,136.203549
福井県大飯郡高浜町日引5-3,35.542198,135.473455
福井県大野市元町6番9号,35.985017,136.489721
福井県大野市春日3-1-31,35.978262,136.496487
福井県福井市西谷1丁目1201,36.038493,136.207645
福井県小浜市駅前町3-15 1F,35.493071,135.743816
福井県小浜市小浜広峰87 人見ビル2F,-,-
福井県大飯郡おおい町名田庄三重52-18-1,35.406733,135.687346
福井県敦賀市清水町1-20-8,35.652624,136.075362
福井県福井市和田東2-1102,36.049722,136.247758
福井県福井市大和田2丁目1212番地,36.095594,136.249634
福井県福井市花堂南2-16-1,36.03364,136.212625
福井県丹生郡越前町朝日4-15-1,35.973239,136.127363
福井県坂井市三国町梶10-4,36.245634,136.157305
福井県福井市真木町104-12,36.00783,136.201789
福井県坂井市丸岡町霞町3-1-5,36.154192,136.272971
福井県敦賀市木崎17-14,35.642152,136.049914
福井県小浜市遠敷9-501,35.484014,135.773797
福井県越前市横市町28-14-1,35.907014,136.192975
福井県大飯郡おおい町成海1-1-2,35.481275,135.629909
福井県福井市二の宮3-23-20,36.085719,136.216932
福井県福井市若杉町11-8-1,36.057445,136.192384
福井県福井市順化2-20-1 ランドマークビル5F,36.065624,136.21495
福井県福井市二の宮2-8-69,36.08564,136.211702
福井県坂井市三国町安島64-1,36.2371,136.127724
福井県福井市二の宮3-13-23,36.08564,136.211702
福井県大野市友江13,35.996693,136.499382
福井県坂井市三国町安島64-1-1,36.236635,136.127899
福井県あわら市二面3-705,36.22357,136.199579
福井県越前市高瀬1丁目25-18,35.893609,136.159198
福井県南条郡南越前町中小屋60-1,35.808836,136.227283
福井県福井市文京5-14-32 文京パセオ1F,36.076593,136.205215
福井県福井市久喜津町52-11,36.054776,136.175335
福井県坂井市春江町随応寺16-11,36.134842,136.219025
福井県小浜市四谷町9-22 PARK101 3F,35.496944,135.747583
福井県南条郡南越前町今庄9-13,35.781506,136.198857
福井県福井市大宮4-14-18,36.082117,136.221106
福井県坂井市丸岡町西里丸岡7-12-2,36.151628,136.267785
福井県福井市西開発3-111,36.081209,136.236188
福井県小浜市駅前町26-16-16,35.492222,135.747953
福井県福井市若杉4丁目305,36.058177,136.186615
福井県福井市文京6-21-12,36.076596,136.21145
福井県坂井市丸岡町朝陽1-310-1,36.1578,136.264678
福井県福井市二の宮3丁目2-14,36.08331,136.218226
福井県大飯郡高浜町南団地1-2-2,35.485654,135.549045
福井県越前市東千福町7-10 ヴェニュー英々ビル1F,-,-
福井県坂井市春江町江留下高道123,36.129284,136.219882
福井県勝山市元町1丁目7-28 勝山サンプラザ1F,36.060706,136.502707
福井県福井市加茂緑苑町609-3,36.052476,136.192936
福井県福井市大和田2丁目1230番地 アピタ福井大和田店2F,36.096918,136.250414
福井県大飯郡高浜町事代1-37,35.492944,135.551492
福井県福井市高木中央3-304,36.08859,136.238439
福井県越前市横市町34-5,35.906383,136.192884
福井県福井市山奥町58-85-1,36.051523,136.201998
福井県福井市順化1-16-20 アパホテル福井片町アネックス1F,36.064949,136.215103
福井県福井市順化1-10-3 寿々屋第二ビル２F,36.063716,136.216712
福井県小浜市多田12-1,35.485966,135.764187
福井県勝山市郡町2-7-22,36.072872,136.500308
福井県越前市横市町34-14-1 2F 大和,35.906604,136.191554
福井県越前市東千福町27-37,35.892863,136.156775
福井県大野市元町1-2,35.985077,136.487242
福井県小浜市府中15-26,35.494129,135.75948
福井県坂井市丸岡町西里丸岡10-18 セントラルプラザ1F,36.150131,136.266527
福井県福井市文京6-35-17,36.076596,136.21145
福井県勝山市栄町1-3-15,36.064288,136.496042
福井県越前市横市28-14-1 武生楽市2F,35.907026,136.193227
福井県福井市順化2-20-20,36.065678,136.215035
福井県鯖江市丸山町1-3-13,35.9805,136.179851
福井県勝山市村岡町寺尾51-11 恐竜の森ジオターミナル内,36.083495,136.506176
福井県福井市手寄1-4-1 AOSSAビル1F,36.060777,136.223584
福井県福井市和田2丁目101,36.051708,136.243211
福井県今立郡池田町稲荷37-8-1,35.891988,136.344797
福井県敦賀市津内町1-4-21,35.652413,136.070559
福井県越前市芝原3丁目4-19,35.916635,136.156707
福井県小浜市南川町16-21,35.49054,135.756189
福井県鯖江市下新庄町63-44,35.933163,136.212337
福井県福井市定正町1315-2,36.118318,136.219059
福井県鯖江市下河端町16-16-1,35.969307,136.189513
福井県福井市日光2丁目13-14,36.073416,136.198022
福井県福井市大和田2-1230 アピタ福井大和田店 1F シネマ棟,36.096918,136.250414
福井県大野市清和町204,35.987097,136.502088
福井県福井市毛矢1丁目7-22,36.056698,136.215115
福井県大野市伏石13-5,35.987377,136.575186
福井県福井市大和田1-101,36.092287,136.246394
福井県福井市栄町14-7,36.108727,136.224863
福井県福井市大宮4-14-18 ストリート大宮102,36.082117,136.221106
福井県大野市中保9-12-19,35.9878,136.509477
福井県大野市新庄15-22-2,35.977083,136.486043
福井県越前市芝原5丁目14-54,35.924636,136.161654
福井県敦賀市平和町9-13,35.646012,136.050603
福井県福井市小山谷町34-9,36.054905,136.206137
福井県敦賀市木崎21-5,35.644469,136.047791
福井県敦賀市櫛林25-3-6,35.624824,136.041925
福井県敦賀市山泉73-709,35.615278,136.061161
福井県三方郡美浜町久々子80-3,35.606487,135.911137
福井県福井市宝永4丁目6-25,36.068123,136.221102
福井県敦賀市木崎51-38-1,35.645333,136.038702
福井県越前市横市町39-8-3 プリンスホテルタケフ内,35.904703,136.19163
福井県鯖江市北野町18-8,35.970561,136.175212
福井県越前市今宿町1-2-4,35.866084,136.170355
福井県越前市横市町39-8-3,35.904292,136.191606
福井県福井市島寺町53-6,36.020005,136.147343
福井県大野市月美町3-10,35.986,136.498968
福井県大野市陽明町1-303,35.988758,136.497627
福井県あわら市春宮1-9-37,36.214865,136.233107
福井県福井市高木中央1-2101 プチドラゴン1F,-,-
福井県福井市みのり2-3-12,36.050937,136.214767
福井県福井市浅水二日町120-7,36.002149,136.199023
福井県福井市下馬町51-11 福井県立図書館内,36.037244,136.242158
福井県鯖江市東鯖江1-1-3 MM6ビル1F,35.943403,136.19445
福井県福井市開発3-316,36.085061,136.242701
福井県福井市南四ツ居1丁目913,36.062004,136.244285
福井県坂井市三国町安島東尋坊64-1-185,36.237658,136.125524
福井県坂井市三国町宿3丁目1-34,36.225663,136.138488
福井県敦賀市木崎14-25,35.641947,136.047418
福井県越前市上太田町23-9-11,35.906476,136.149006
福井県今立郡池田町土合皿尾14-7-1,35.860303,136.365112
福井県福井市大和田2-202 opm102,36.09615,136.246923
福井県鯖江市有定町2-4-29 有定ビル102,35.944524,136.176255
福井県福井市足羽上町147-2,36.05656,136.208987
福井県鯖江市幸町2-5-23,35.975987,136.18021
福井県小浜市四谷町6-1,35.496602,135.750303
福井県福井市二の宮3-35-12,36.08564,136.211702
福井県坂井市三国町安島64-1-43,36.236631,136.127936
福井県福井市八重巻町306番地1 102号,36.115143,136.220578
福井県大野市元町8-17,35.984178,136.490396
福井県福井市高木中央1-2807,36.087316,136.234764
福井県福井市学園2丁目10-16,36.070723,136.197851
福井県福井市木田2-2106,36.04591,136.223649
福井県越前市庄町21-5-3,35.904628,136.198923
福井県福井市開発5丁目1207番地,36.086372,136.244966
福井県福井市開発3-2509,36.081967,136.244119
福井県越前市中央1-7-14,35.900694,136.15595
福井県福井市開発2-710 野坂ビル1F,36.077291,136.239229
福井県大飯郡高浜町和田168-20-1,35.487681,135.582448
福井県小浜市本保23-26,35.508181,135.807529
福井県福井市米松1丁目15-28,36.066863,136.241678
福井県福井市堀ノ宮1-325,36.081671,136.196306
福井県福井市渕4-1107,36.046033,136.18384
福井県福井市新田塚1丁目25-1,36.089341,136.208687
福井県福井市大和田2丁目518,36.096676,136.247952
福井県三方上中郡若狭町熊登野38-13-1,35.513397,135.90679
福井県坂井市三国町三国東3-12-21,36.209694,136.163422
福井県福井市大和田1-402,36.093778,136.248728
福井県小浜市小浜香取14,35.491639,135.734199
福井県福井市徳光町34-48,36.006945,136.245042
福井県大野市大和町4-20,35.984122,136.495727
福井県福井市日光2-1-8 日光レジデンス1F,36.071215,136.201875
福井県越前市千福町220,35.891022,136.155729
福井県鯖江市日の出町1-18,35.941416,136.188779
福井県敦賀市若葉町1-1531 日本海さかな街内,35.634564,136.049728
福井県福井市豊島1-6-14,36.057138,136.22177
福井県福井市二の宮3-1-22,36.08564,136.211702
福井県越前市岩本町6-2-3,35.908952,136.244299
福井県福井市西谷1-1702,36.03562,136.207823
福井県越前市家久町58-11-1,35.930108,136.162633
福井県越前市桂町3-16,35.905575,136.164572
福井県勝山市平泉寺町平泉寺65-7,36.043495,136.536185
福井県福井市成和2-1113-2,36.057542,136.247607
福井県福井市学園2-1-23,36.070809,136.200168
福井県坂井市丸岡町御幸1-31-5,36.159353,136.267713
福井県福井市米松1-16-32,36.065239,136.241632
福井県福井市順化1-12-12 シャングリラビル3F,36.06467,136.216941
福井県勝山市鹿谷町保田97-23,36.072078,136.46579
福井県敦賀市若葉町1-1531 ,35.634681,136.049914
福井県福井市二の宮3-26-19,36.08564,136.211702
福井県鯖江市丸山町2-1-26,35.981057,136.180348
福井県福井市下荒井町18-14,36.024058,136.206328
福井県吉田郡永平寺町松岡葵1-75-5,36.092846,136.297442
福井県敦賀市三島町1-16-36,35.652765,136.062897
福井県小浜市湊8-13-3,35.511488,135.7482
福井県福井市花月5-1-45,36.070803,136.204906
福井県勝山市本町1-6-30,36.061329,136.496608
福井県坂井市三国町安島59-50-15,36.236829,136.131656
福井県坂井市春江町随応寺23-8,36.134003,136.221262
福井県あわら市山十楽53-2-11,36.235148,136.225414
福井県勝山市郡町3-503,36.072764,136.496297
福井県丹生郡越前町西田中8-34,35.976767,136.128985
福井県坂井市春江町為国幸11-4,36.127342,136.227451
福井県敦賀市木崎14-24,35.641635,136.047493
福井県福井市文京7-8-1,36.076596,136.21145
福井県敦賀市津内町1-8-27,35.651679,136.070182
福井県鯖江市新横江1丁目2-207,35.942752,136.196189
福井県越前市幸町7-15,35.904423,136.16749
福井県越前市本多3-2-8,35.906864,136.163526
福井県坂井市丸岡町松川1-162,36.155031,136.278034
福井県鯖江市莇生田町12-1-1,35.948669,136.272419
福井県坂井市丸岡町一本田6-36,36.148583,136.266395
福井県福井市田原2-19-27,36.072554,136.213694
福井県勝山市滝波町4-201,36.073869,136.489507
福井県大野市本町2-3,35.988288,136.487982
福井県福井市足羽1丁目8-45,36.057718,136.208549
福井県福井市北四ツ居町14-17-1,36.070406,136.24673
福井県福井市田原1-12-7 イズノテントB号,-,-
福井県福井市順化2-7-6,36.06444,136.214116
福井県坂井市三国町安島64-1-66,36.23688,136.128066
福井県越前市千福町29,35.894904,136.155085
福井県勝山市郡町2-40,36.072076,136.503435
福井県福井市大和田2-1304,36.095094,136.251827
福井県福井市御幸4-20-8,36.056811,136.241338
福井県勝山市上高島12-2,36.041715,136.506796
福井県福井市順化1-16-18 片町ステーションビル3F,36.06534,136.215477
福井県福井市高木中央1-309-1,36.091669,136.232759
福井県坂井市春江町江留中39-10-1,36.136185,136.220242
福井県福井市大宮4-1-5,36.082117,136.221106
福井県鯖江市東鯖江2-2-1,35.947635,136.194462
福井県敦賀市木崎12-15-1,35.640206,136.048908
福井県越前市本保町23-1-1,35.925434,136.159936
福井県福井市米松1-15-29,36.064331,136.239602
福井県福井市今市町17-11,36.010849,136.202688
福井県越前市横市町36-4-1,35.904919,136.1907
福井県越前市稲寄町26-7-3,35.923087,136.189423
福井県坂井市丸岡町里丸岡3-4,36.143634,136.276714
福井県福井市高木中央1-2601,36.087904,136.235394
福井県大野市弥生町1-17,35.983213,136.49638
福井県福井市三留町21-4 PLANT3清水店内,36.029974,136.147562
福井県鯖江市中野町233-11,35.948573,136.219706
福井県越前市矢放町21-5-11,35.889796,136.1884
福井県丹生郡越前町乙坂39-1,35.990912,136.149206
福井県大野市本町9-3,35.98676,136.489818
福井県福井市若杉1-1217,36.060028,136.186169
福井県福井市清水杉谷町8-62,36.036883,136.155355
福井県大飯郡おおい町名田庄口坂本31-4-1,35.399575,135.609191
福井県敦賀市野坂15号柳谷1-1,-,-
福井県勝山市旭町2-1-18,36.055007,136.509965
福井県坂井市三国町山岸35-5-9,36.190141,136.140003
福井県福井市下馬3-1711,36.039881,136.236311
福井県小浜市川崎1-3-2,35.500852,135.736701
福井県敦賀市本町1丁目12-13,-,-
福井県福井市学園1-2-12 学園ビル1F,36.070789,136.20075
福井県福井市春山2-23-12,36.070536,136.214027
福井県吉田郡永平寺町志比5-15,36.055838,136.354235
福井県敦賀市昭和町2丁目22-31,35.641654,136.059395
福井県吉田郡永平寺町藤巻34-19-1,36.072521,136.418394
福井県越前市横市町34-14-1,35.906944,136.191863
福井県小浜市川崎2-5-3,35.500852,135.736701
福井県鯖江市水落町3-10-24,35.961404,136.173264
福井県鯖江市水落町1-13-18,35.960663,136.175975
福井県丹生郡越前町内郡14-21,35.973315,136.13045
福井県越前市府中1-10-6,35.902406,136.169931
福井県小浜市府中8-41,35.494363,135.757966
福井県小浜市小浜竜田3,35.493897,135.742724
福井県福井市文京3丁目24-5 城戸ビル1F,36.079216,136.209524
福井県福井市文京3丁目24-5 城戸ビル2F,36.079251,136.209523
福井県坂井市春江町江留上錦15-2,36.122823,136.21887
福井県勝山市長山町1-2-18,36.066581,136.505545
福井県福井市下馬3丁目1302,36.040857,136.233236
福井県福井市宝永1丁目16-6,36.068351,136.229558
福井県鯖江市沢町26-4-2,35.948866,136.300955
福井県大野市高砂町17-2 街合室ビル1F,35.981109,136.49241
福井県越前市押田2-10-12,35.9076,136.189886
福井県福井市石盛町811 Fプラザビル1F,-,-
福井県鯖江市水落町2-28-25,35.963922,136.185879
福井県大飯郡高浜町塩土5-1,35.49263,135.547026
福井県福井市加茂緑苑町310,36.055459,136.191434
福井県福井市日之出2-15-32,36.063873,136.22761
福井県越前市押田1-1-14,35.907685,136.184897
福井県三方上中郡若狭町三方39-5-3,35.555789,135.910194
福井県敦賀市三島町2-217,35.649287,136.066455
福井県勝山市元町1-5-22,36.055694,136.502868
福井県福井市田原1-8-18 メゾンdeフェニックス1F,36.073162,136.216995
福井県鯖江市舟津町2-3-14,35.932618,136.181399
福井県あわら市市姫2-30-31,36.215492,136.228955
福井県越前市粟田部町29-24,35.916732,136.239965
福井県福井市里別所新町211,36.088352,136.197896
福井県福井市印田町18-4 印田ゴルフセンター内,36.052506,136.258859
福井県福井市西開発1-2501 ヤシマビル1F,36.077959,136.237475
福井県坂井市丸岡町富田町1-26,36.149507,136.271106
福井県越前市新在家町9-15,35.911397,136.244264
福井県坂井市春江町江留下相田56,36.126604,136.219366
福井県丹生郡越前町東内郡1-310,35.973376,136.132488
福井県敦賀市白銀町5-29 ホテルスィートピー1F,35.645792,136.074856
福井県越前市粟田部町15-22,35.918248,136.240023
福井県坂井市春江町藤鷲塚38-10,36.144351,136.220106
福井県吉田郡永平寺町志比27-14,36.055955,136.351783
福井県勝山市元町1-7-28 勝山サンプラザ内,36.060984,136.502342
福井県福井市飯塚町11-111,36.066099,136.183255
福井県大野市月美町15-9,35.985188,136.501392
福井県福井市高木中央2-3003,36.092053,136.23605
福井県福井市高木中央2-403 シラサキ第2 102,36.094623,136.231844
福井県福井市二の宮3-27-1,36.086041,136.220738
福井県越前市府中2丁目3-23,35.905051,136.169152
福井県三方上中郡若狭町能登野35-14,35.514218,135.905609
福井県鯖江市有定町3-2-12,35.948687,136.176508
福井県勝山市本町2-4-2,36.059164,136.498239
福井県越前市東千福町7-15,35.891704,136.158593
福井県勝山市栄町4-3-53,36.064288,136.496042
福井県福井市若杉浜2-705,36.062013,136.188932
福井県あわら市二面46-3-2,36.229033,136.194888
福井県越前市庄町36-1-1,35.902592,136.197807
福井県坂井市三国町梶38-37-2 三国温泉お宿あらや1F,36.253572,136.148041
福井県福井市安波賀町14-5,36.010264,136.30061
福井県敦賀市津内町1-2-12 栄ビル103,35.652403,136.071579
福井県福井市松本3-4-7,36.071002,136.222002
福井県越前市白崎町68-8,35.863118,136.14418
福井県福井市若杉1-3102,36.057641,136.190964
福井県坂井市丸岡町一本田中34-40-1,36.153722,136.265282
福井県坂井市丸岡町本町1-53,36.150789,136.270373
福井県越前市村国2-8-24,35.907829,136.180095
福井県敦賀市呉竹町2-13-15,35.646815,136.05652
福井県福井市江端町11-22,36.027885,136.214589
福井県鯖江市日の出町1-2,35.943519,136.188651
福井県越前市京町3-1-3,35.903046,136.164034
福井県坂井市丸岡町一本田2-11-3,36.15215,136.263525
福井県大野市月美町2-6,35.984931,136.498902
福井県大飯郡おおい町成海1-16-2,35.481257,135.633601
福井県鯖江市新横江2丁目2-1,35.942879,136.197587
福井県敦賀市呉竹町2-11-7 柳ハイツ1F,-,-
福井県福井市米松2-1-18,36.067799,136.241439
福井県坂井市春江町江留下3-15,36.126197,136.2219
福井県大野市明倫町3-33,35.984669,136.487413
福井県敦賀市神楽町1丁目2番地39号,35.653874,136.072567
福井県福井市上北野1-24-3,36.063327,136.25126
福井県坂井市三国町黒目22-51-2 センチュリオンホテル リゾート＆スパ テクノポート福井 2F,36.188888,136.133462
福井県福井市堂島町203,36.089807,136.250373
福井県福井市木田町1713番地,36.04614,136.219798
福井県福井市文京7-11-7,36.076596,136.21145
福井県坂井市三国町安島64-1-9,36.236631,136.127936
福井県吉田郡永平寺町志比24-35,36.055926,136.353093
福井県福井市順化2-21-3 JK,36.066222,136.214908
福井県大飯郡おおい町名田庄三重24-34,35.410445,135.677669
福井県福井市新保北1-303,36.087377,136.249169
福井県吉田郡永平寺町市野々39-8-1,36.065017,136.336041
福井県坂井市春江町下小森2-16-1,36.156867,136.191084
福井県鯖江市丸山町1-2-14,35.981057,136.180348
福井県鯖江市北中町733-2,35.954353,136.279622
福井県越前市蓬莱町4-18 蔵の辻,35.902401,136.166148
福井県越前市塚原町24-9-3,35.869889,136.154538
福井県坂井市丸岡町石上2-33,36.147632,136.280641
福井県鯖江市御幸町2-8-6,35.977889,136.190667
福井県大野市鍬掛17-17-1 ヴィオ内フードコート,35.974078,136.479111
福井県敦賀市櫛川41-2-1 花城温泉ホテル 花城内1F,35.65774,136.044086
福井県坂井市丸岡町霞町3-18-9,36.154997,136.273646
福井県福井市乾徳4-1-1,36.071099,136.206508
福井県福井市舞屋町15-3,36.034686,136.205286
福井県大野市蕨生137-21-1 道の駅越前おおの荒島の郷内,35.972615,136.552082
福井県小浜市駅前町13-11,35.492753,135.751506
福井県福井市高木中央2-2612,36.092681,136.236529
福井県福井市二の宮3-27-1 二の宮スカイコープ1F-101,36.08601,136.220733
福井県福井市北四ツ居2-111,36.066524,136.244414
福井県坂井市三国町新保42-3-1-7,-,-
福井県福井市若杉4-201,36.05771,136.187182
福井県福井市定正町1219-2,36.119621,136.219544
福井県敦賀市三島町1-6-23,35.651855,136.064313
福井県大野市月美町6-14,35.985903,136.499787
福井県鯖江市下新庄町17-61,35.937899,136.20163
福井県福井市江端町11-1,36.028407,136.213867
福井県越前市京町1-6-22,35.904057,136.164615
福井県鯖江市神中町3-5-30,35.975524,136.187158
福井県坂井市春江町石塚21-2-3 ゆりの里公園内,36.14925,136.188166
福井県南条郡南越前町今庄109-1,35.769252,136.201118
福井県福井市蒲生町16-7-1,36.03244,136.010353
福井県福井市蒲生町16-2-1,36.03244,136.010353
福井県鯖江市下河端町71-5,35.966115,136.201967
福井県鯖江市東鯖江1丁目109,35.944809,136.195347
福井県敦賀市本町1丁目7-3,35.651833,136.073653
福井県坂井市丸岡町朝陽1-128,36.155725,136.264967
福井県福井市幾代2-1424-1,36.088278,136.225437
福井県小浜市小浜飛鳥108,35.491326,135.733621
福井県勝山市郡町2丁目6-26,36.072868,136.498453
福井県敦賀市本町2丁目7-14,35.648546,136.072518
福井県福井市和田3-403,36.049385,136.246371
福井県坂井市三国町安島64-1-55,36.236527,136.128082
福井県勝山市沢町2-9-10,36.064187,136.501974
福井県坂井市坂井町若宮13-1-50,36.158921,136.237247
福井県鯖江市吉江町18-31-4,35.98457,136.17187
福井県越前市吾妻町3-33,35.901338,136.169939
福井県鯖江市戸口町16-1,35.951866,136.2445
福井県大野市南六呂師169字東上谷野,36.020161,136.573042
福井県福井市三郎丸4-202 サンライトビル102,36.082642,136.194544
福井県小浜市駅前町4-30 KTビル1F,35.492524,135.742942
福井県福井市大和田2-418 エルパプラス３F,36.094653,136.248853
福井県今立郡池田町谷口1-1,35.908754,136.356869
福井県越前市粟田部町47-22,35.912039,136.24236
福井県鯖江市御幸町3-2-2,35.978046,136.193374
福井県坂井市丸岡町一本田中33-25,36.152465,136.265021
福井県越前市京町1-4-34,35.903398,136.1653
福井県福井市経田1-916,36.089739,136.223325
福井県福井市下馬1丁目1102,36.044535,136.237387
福井県丹生郡越前町朝日1-5-1,35.972822,136.130772
福井県勝山市毛屋町1611,36.043972,136.512103
福井県あわら市大溝2-38-21,36.210791,136.218548
福井県越前市平林町1-5-16,35.88777,136.192592
福井県大野市元町2-1,35.98445,136.48785
福井県福井市順化2-20-11,36.066044,136.214653
福井県敦賀市新松島町1-1,35.648581,136.056154
福井県福井市上北野1-25-1,36.063551,136.251007
福井県越前市国高2丁目43-7-1,35.909597,136.188432
福井県越前市粟田部町32-16-1,35.917153,136.242796
福井県小浜市大手町9-8 森島ビル2F,-,-
福井県越前市粟田部町33-6-9,35.917192,136.243247
福井県小浜市生守6-33-2,35.483249,135.754034
福井県敦賀市本町1丁目15-23,35.653507,136.072189
福井県大野市桜塚町705,35.971328,136.504467
福井県越前市桂町6-28 酒井ビル2F,35.905871,136.165551
福井県福井市新保2-228 福井心臓血圧センター内,36.078075,136.250119
福井県勝山市沢町2-11-24,36.063642,136.503885
福井県敦賀市清水町1丁目21-6,35.652203,136.075366
福井県福井市順化1-12-6,36.064511,136.216918
福井県あわら市温泉5-1704-1,36.228639,136.193798
福井県福井市グリーンハイツ4丁目180,36.043786,136.165491
福井県敦賀市本町1-2-12,35.653155,136.074336
福井県鯖江市つつじケ丘15-1,35.989296,136.185905
福井県越前市粟田部町38-3-4,35.915311,136.243304
福井県勝山市本町3-2-8,36.058811,136.499266
福井県越前市村国1丁目5-29,35.905674,136.179549
